"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
10938,"HH%U4212fm_HHCUrbanUsers","Urban","HHU4212fm_HHTotalIndividual","%",30,"BEL","Belgium","1.03607",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location) in the last three months, by frequency: Less than once a week: Urban"
10929,"HH%U4212fm_HHCRuralUsers","Rural","HHU4212fm_HHTotalIndividual","%",30,"BEL","Belgium","0.969087",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location) in the last three months, by frequency: Less than once a week: Rural"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",30,"BEL","Belgium","97.0943",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): 15 to 24 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",30,"BEL","Belgium","93.5001",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): 25 to 74 years"
9276,"HH%U4212_HHCMale","Male","i99H","%",30,"BEL","Belgium","94.5897",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): Male"
9230,"HH%U4212_HHCFemale","Female","i99H","%",30,"BEL","Belgium","93.4306",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): Female"
9300,"HH%U4212_HHCUrbanUsers","Urban","i99H","%",30,"BEL","Belgium","94.1219",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): Urban"
9291,"HH%U4212_HHCRuralUsers","Rural","i99H","%",30,"BEL","Belgium","93.2776",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): Rural"
21264,"HH%U4212othpor_HHCUrbanUsers","Urban","HHU4212othpor_HHTotalIndividual","%",30,"BEL","Belgium","19.2259",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By other portable devices (e.g. games, consoles, watches): Urban"
21265,"HH%U4212othpor_HHTotalIndividual","By other portable devices","","%",30,"BEL","Belgium","18.7681",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Refers to the proportion of individuals who used the Internet using a portable device. A portable device refers to a mobile phone, a tablet, a portable computer, or any other portable device (e.g. portable games consoles, watches, e-book readers)."
21188,"HH%U4212othpor_HHC15to24","15 to 24 years","HHU4212othpor_HHTotalIndividual","%",30,"BEL","Belgium","28.8049",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By other portable devices (e.g. games, consoles, watches): 15 to 24 years"
21191,"HH%U4212othpor_HHC25to74","25 to 74 years","HHU4212othpor_HHTotalIndividual","%",30,"BEL","Belgium","17.0537",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By other portable devices (e.g. games, consoles, watches): 25 to 74 years"
21194,"HH%U4212othpor_HHCFemale","Female","HHU4212othpor_HHTotalIndividual","%",30,"BEL","Belgium","17.778",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By other portable devices (e.g. games, consoles, watches): Female"
21240,"HH%U4212othpor_HHCMale","Male","HHU4212othpor_HHTotalIndividual","%",30,"BEL","Belgium","19.7539",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By other portable devices (e.g. games, consoles, watches): Male"
33305,"HH%A699x_HHCRural","Rural","HHA699x_HHTotalHousehold","%",30,"BEL","Belgium","3.38486",2022,"Source is Belgium Household Budget Survey","Statbel (Directorate General Statistics - Statistics Belgium)","Household expenditure on ICT: Software excluding games computer software packages, such as operating systems, applications, programming languages, etc. (COICOP 08.2): Rural"
33306,"HH%A699x_HHCUrban","Urban","HHA699x_HHTotalHousehold","%",30,"BEL","Belgium","6.08316",2022,"Source is Belgium Household Budget Survey","Statbel (Directorate General Statistics - Statistics Belgium)","Household expenditure on ICT: Software excluding games computer software packages, such as operating systems, applications, programming languages, etc. (COICOP 08.2): Urban"
33307,"HH%A699x_HHTotalHousehold","Software excluding games and computer software packages","","%",30,"BEL","Belgium","5.73286",2022,"Source is Belgium Household Budget Survey","Statbel (Directorate General Statistics - Statistics Belgium)","Refer to the proportion of ICT household expenditure by type of goods and services."
33325,"HH%A699z_HHTotalHousehold","Games toys and hobbies","","%",30,"BEL","Belgium","5.71891",2022,"Source is Belgium Household Budget Survey","Statbel (Directorate General Statistics - Statistics Belgium)","Refer to the proportion of ICT household expenditure by type of goods and services."
21272,"HH%U4212tab_HHCFemale","Female","HHU4212tab_HHTotalIndividual","%",30,"BEL","Belgium","40.1841",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By tablet: Female"
21343,"HH%U4212tab_HHTotalIndividual","By tablet","","%",30,"BEL","Belgium","40.5509",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Refers to the proportion of individuals who used the Internet using a portable device. A portable device refers to a mobile phone, a tablet, a portable computer, or any other portable device (e.g. portable games consoles, watches, e-book readers)."
28203,"HH%U271s_HHCMale","Male","HHU271s_HHTotalIndividual","%",30,"BEL","Belgium","87.8697",2022,"","Statistics Belgium (Statbel)","Individuals using a smart phone: Male"
28228,"HH%U271s_HHTotalIndividual","Individuals using a smart phone","","%",30,"BEL","Belgium","86.7281",2022,"using smarthphone or cell phone for internet access in the last 3 months","Statistics Belgium (Statbel)","Refers to the proportion of individuals using a smart telephone. An individual uses a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
21032,"HH%U4212mobi_HHC15to24","15 to 24 years","HHU4212mobi_HHTotalIndividual","%",30,"BEL","Belgium","96.7391",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By mobile phone: 15 to 24 years"
21035,"HH%U4212mobi_HHC25to74","25 to 74 years","HHU4212mobi_HHTotalIndividual","%",30,"BEL","Belgium","91.4905",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By mobile phone: 25 to 74 years"
21038,"HH%U4212mobi_HHCFemale","Female","HHU4212mobi_HHTotalIndividual","%",30,"BEL","Belgium","91.6142",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By mobile phone: Female"
21084,"HH%U4212mobi_HHCMale","Male","HHU4212mobi_HHTotalIndividual","%",30,"BEL","Belgium","92.8956",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By mobile phone: Male"
21108,"HH%U4212mobi_HHCUrbanUsers","Urban","HHU4212mobi_HHTotalIndividual","%",30,"BEL","Belgium","92.4199",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet, by type of portable device and network used to access the Internet: By mobile phone: Urban"
21109,"HH%U4212mobi_HHTotalIndividual","By mobile phone","","%",30,"BEL","Belgium","92.2563",2022,"","Statbel (Directorate General Statistics - Statistics Belgium)","Refers to the proportion of individuals who used the Internet using a portable device. A portable device refers to a mobile phone, a tablet, a portable computer, or any other portable device (e.g. portable games consoles, watches, e-book readers)."
10784,"HH%U4212fd_HHC15to24","15 to 24 years","HHU4212fd_HHTotalIndividual","%",45,"BGR","Bulgaria","99.2903",2022,"Age 16 - 24","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a day: 15 to 24 years"
10787,"HH%U4212fd_HHC25to74","25 to 74 years","HHU4212fd_HHTotalIndividual","%",45,"BGR","Bulgaria","93.9172",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a day: 25 to 74 years"
10865,"HH%U4212fm_HHC25to74","25 to 74 years","HHU4212fm_HHTotalIndividual","%",45,"BGR","Bulgaria","0.222921",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: Less than once a week: 25 to 74 years"
10940,"HH%U4212fw_HHC15to24","15 to 24 years","HHU4212fw_HHTotalIndividual","%",45,"BGR","Bulgaria","0.709683",2022,"Age 16 - 24","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 15 to 24 years"
10943,"HH%U4212fw_HHC25to74","25 to 74 years","HHU4212fw_HHTotalIndividual","%",45,"BGR","Bulgaria","5.85988",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 25 to 74 years"
10836,"HH%U4212fd_HHCMale","Male","HHU4212fd_HHTotalIndividual","%",45,"BGR","Bulgaria","94.4898",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a day: Male"
10790,"HH%U4212fd_HHCFemale","Female","HHU4212fd_HHTotalIndividual","%",45,"BGR","Bulgaria","94.7387",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a day: Female"
10860,"HH%U4212fd_HHCUrbanUsers","Urban","HHU4212fd_HHTotalIndividual","%",45,"BGR","Bulgaria","95.3025",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a day: Urban"
10851,"HH%U4212fd_HHCRuralUsers","Rural","HHU4212fd_HHTotalIndividual","%",45,"BGR","Bulgaria","92.3978",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a day: Rural"
11017,"HH%U4212fw_HHTotalIndividual","At least once a week but not every day","","%",45,"BGR","Bulgaria","5.19176",2022,"","National Statistical Institute","Refers to the frequency of Internet use by individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network."
10992,"HH%U4212fw_HHCMale","Male","HHU4212fw_HHTotalIndividual","%",45,"BGR","Bulgaria","5.24972",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Male"
10946,"HH%U4212fw_HHCFemale","Female","HHU4212fw_HHTotalIndividual","%",45,"BGR","Bulgaria","5.13378",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Female"
11016,"HH%U4212fw_HHCUrbanUsers","Urban","HHU4212fw_HHTotalIndividual","%",45,"BGR","Bulgaria","4.59529",2022,"","National Statistical Institute","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Urban"
